Iter   f          |gradf|    alpha     
-------------------------------------
1      2.42e+01   6.48e+02   1.00e+00  
2      5.98e+00   6.50e+01   1.00e+00  
3      4.30e+00   2.07e+01   1.00e+00  
4      4.10e+00   2.13e+00   1.00e+00  
5      4.10e+00   1.78e+00   1.00e+00  
6      4.09e+00   2.34e+00   1.00e+00  
7      4.09e+00   3.32e+00   1.00e+00  
8      4.09e+00   4.56e+00   1.00e+00  
9      4.09e+00   5.77e+00   1.00e+00  
10     4.08e+00   7.13e+00   1.00e+00  
11     4.08e+00   8.41e+00   1.00e+00  
12     4.08e+00   9.82e+00   1.00e+00  
13     4.07e+00   1.12e+01   1.00e+00  
14     4.07e+00   1.27e+01   1.00e+00  
15     4.07e+00   1.42e+01   1.00e+00  
16     4.07e+00   1.58e+01   1.00e+00  
17     4.06e+00   1.76e+01   1.00e+00  
18     4.06e+00   2.00e+01   1.20e+01  
19     2.16e+00   9.93e+00   3.12e-02  
20     2.16e+00   7.97e+00   1.00e+00  
21     2.16e+00   8.27e+00   1.00e+00  
22     2.16e+00   8.53e+00   1.00e+00  
23     2.16e+00   8.80e+00   1.00e+00  
24     2.15e+00   9.06e+00   1.00e+00  
25     2.15e+00   9.32e+00   1.00e+00  
26     2.15e+00   9.57e+00   1.00e+00  
27     2.15e+00   9.82e+00   1.00e+00  
28     2.15e+00   1.01e+01   1.00e+00  
29     2.15e+00   1.03e+01   1.00e+00  
30     2.15e+00   1.05e+01   1.00e+00  
31     2.15e+00   1.08e+01   1.00e+00  
32     2.15e+00   1.10e+01   1.00e+00  
33     2.15e+00   1.12e+01   1.00e+00  
34     2.15e+00   1.14e+01   1.00e+00  
35     2.15e+00   1.16e+01   1.00e+00  
36     2.15e+00   1.18e+01   1.00e+00  
37     2.15e+00   1.20e+01   1.00e+00  
38     2.15e+00   1.22e+01   1.00e+00  
39     2.15e+00   1.24e+01   1.00e+00  
40     2.15e+00   1.26e+01   1.00e+00  
41     2.15e+00   1.27e+01   1.00e+00  
42     2.15e+00   1.29e+01   1.00e+00  
43     2.15e+00   1.31e+01   1.00e+00  
44     2.15e+00   1.32e+01   1.00e+00  
45     2.15e+00   1.34e+01   1.00e+00  
46     2.15e+00   1.36e+01   1.00e+00  
47     2.15e+00   1.37e+01   1.00e+00  
48     2.15e+00   1.39e+01   1.00e+00  
49     2.14e+00   1.40e+01   1.00e+00  
50     2.14e+00   1.41e+01   1.00e+00  
51     2.14e+00   1.43e+01   1.00e+00  
52     2.14e+00   1.44e+01   1.00e+00  
53     2.14e+00   1.46e+01   1.00e+00  
54     2.14e+00   1.47e+01   1.00e+00  
55     2.14e+00   1.48e+01   1.00e+00  
56     2.14e+00   1.49e+01   1.00e+00  
57     2.14e+00   1.51e+01   1.00e+00  
58     2.14e+00   1.52e+01   1.00e+00  
59     2.14e+00   1.53e+01   1.00e+00  
60     2.14e+00   1.54e+01   1.00e+00  
61     2.14e+00   1.55e+01   1.00e+00  
62     2.14e+00   1.56e+01   1.00e+00  
63     2.14e+00   1.57e+01   1.00e+00  
64     2.14e+00   1.58e+01   1.00e+00  
65     2.14e+00   1.59e+01   1.00e+00  
66     2.14e+00   1.60e+01   1.00e+00  
67     2.14e+00   1.61e+01   1.00e+00  
68     2.14e+00   1.62e+01   1.00e+00  
69     2.14e+00   1.63e+01   1.00e+00  
70     2.14e+00   1.63e+01   1.00e+00  
71     2.14e+00   1.64e+01   1.00e+00  
72     2.14e+00   1.65e+01   1.00e+00  
73     2.13e+00   1.66e+01   1.00e+00  
74     2.13e+00   1.67e+01   1.00e+00  
75     2.13e+00   1.68e+01   1.00e+00  
